FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura
2023-01-01 03:00:00,183.22436180230093,68.89297497656284,251.83254880132196,0.921442869776217,6.6297092391701815,70.11042118129657,25.56173762018724
2023-01-01 12:00:00,178.91952006209218,67.03212478121162,248.9219524977471,1.0331227577060451,6.336648417173395,70.5392636709874,25.832092315557922
2023-01-01 21:00:00,179.39783171309057,70.5532804729176,250.7065894856692,1.5947400503782885,6.564596882684292,65.44313367092424,21.413717864165232
2023-01-02 03:00:00,177.36672545246006,72.0428482616697,247.29531733382387,1.334378129254014,6.472637219651945,60.019657031784305,21.67740942603678
2023-01-02 12:00:00,176.97547062650725,69.26074417784385,247.66608739403017,0.9422019030150965,6.518061680990085,67.04890894306389,22.4128092961708
2023-01-02 21:00:00,176.48852731227933,70.1407337598669,245.84890108644348,0.8106030883200854,6.583406480782073,68.18956837661808,19.22479657044482
2023-01-03 03:00:00,173.27463630030292,69.17655334878025,247.41348313728196,1.0441589362534822,6.55605337848053,73.90255633124498,19.168784143882363
2023-01-03 12:00:00,174.0537745934384,68.89470754328555,245.3605939451987,0.9919550736344336,6.522133888442737,73.4551237602697,20.46689041638196
2023-01-03 21:00:00,175.79099517542113,71.1025431901267,248.03270949281313,0.9707697778676926,6.6576144665909185,69.13716701377655,22.65489925217737
2023-01-04 03:00:00,171.54523878184378,69.61668752330887,246.0973438431809,1.1892431577285671,6.375481147855675,72.62263823751877,24.92854575323918
2023-01-04 12:00:00,171.13282839180795,69.41878485930356,245.86955337747938,1.0434515548563064,6.321748431438831,65.02027925852731,25.54955961669537
2023-01-04 21:00:00,170.80219448339903,69.48105994508921,245.0891133877251,1.1512098188025914,6.443054674972302,67.38095855236304,25.576561201711893
2023-01-05 03:00:00,170.7654375123506,69.4128526662481,243.26413820919464,1.0643646689202368,6.532602188267479,69.91035720025371,21.468137586483667
2023-01-05 12:00:00,170.3443112830345,67.54280260502634,244.12826696907516,1.5813139067584285,6.5960191323950115,79.98458681385847,19.64278594545542
2023-01-05 21:00:00,170.74242066611933,69.00280274721301,245.36547380872108,0.717403110871765,6.457508783932215,63.515227827648026,19.4992447155371
2023-01-06 03:00:00,168.8299011508888,70.90514111852279,242.99694492772923,1.3476226885450666,6.520601842847898,73.13268227031853,24.493422052706023
2023-01-06 12:00:00,167.24232098679354,69.87248369088923,241.38493909183757,0.5688786271831341,6.5417306080264455,73.59837207961937,24.087398524973185
2023-01-06 21:00:00,168.3167594994113,68.36657559371668,240.0040036729477,1.2320828235267303,6.4091620041621145,61.81252619457646,19.268372048032976
2023-01-07 03:00:00,166.81421115040487,69.10115526701638,240.67029919936664,0.8346580726092493,6.529545802220052,71.24645597474053,23.982094228589382
2023-01-07 12:00:00,162.7721514995626,70.16136614012565,239.19044020752472,1.0911618300046881,6.549900134371451,73.9255685188826,21.78212855744293
2023-01-07 21:00:00,168.2259324021654,69.15276771752649,241.4729468005323,1.427066821437052,6.636234399859805,69.23999347459579,23.7275066599439
2023-01-08 03:00:00,166.74935111189237,71.35367263675077,240.9218007323421,1.1399481196235617,6.5723507477762215,71.99620304170537,20.516804141808997
2023-01-08 12:00:00,163.05219002868648,69.00928210849595,238.79999644049522,1.2414011467661372,6.515876980635129,67.54413135456802,19.17544100912875
2023-01-08 21:00:00,163.05196214245348,68.85653251231473,239.753865468716,1.3121563284707691,6.608047834354923,59.81533010010793,22.544850863027026
2023-01-09 03:00:00,163.87670474782783,67.40687668837899,238.1151813043317,1.0640189035907652,6.6423176161465065,56.284642997229454,25.138339336591514
2023-01-09 12:00:00,160.6160915000261,66.71598626878118,238.23990648805062,0.9219045306116695,6.55013089764221,69.33463567400975,25.917103797563538
2023-01-09 21:00:00,161.47450297574528,69.4991152652679,238.31073942938713,1.1041449656186009,6.491454373925532,73.32446759854334,23.58516316100139
2023-01-10 03:00:00,161.33081920770852,67.95086252894866,237.19105590168948,1.16485400077658,6.520285706946742,69.65472119881983,21.627296251218343
2023-01-10 12:00:00,157.4792369545204,67.4976181089888,237.47063848929818,1.1567911190687465,6.526293107225624,73.44956051320342,22.26991445955042
2023-01-10 21:00:00,157.18517874826205,68.83867126015438,234.8200469264679,1.392720661568711,6.6483453619164745,75.49161270937931,23.96982288452742
2023-01-11 03:00:00,158.5668513246264,67.53266647622785,236.2943688526565,0.9404073811648453,6.583431885248425,77.376216240919,22.331535520009734
2023-01-11 12:00:00,157.15568011839943,68.8679131385197,235.6923391933295,1.2835909637866765,6.549198884775882,72.62788115956448,21.341825179303957
2023-01-11 21:00:00,157.09868395958625,68.29986641843573,232.9893467649657,0.8344190763470649,6.706248041322458,81.78768630326027,22.658275461190115
2023-01-12 03:00:00,154.9395537358447,67.32047547690114,232.8664535735512,1.5150354296033528,6.369177719994007,77.06953127757251,25.30606955907119
2023-01-12 12:00:00,154.28303662599507,68.18502332208635,232.29129703716245,1.1424684276164567,6.472579621334742,75.92664124107974,23.915130322447283
2023-01-12 21:00:00,151.06856747457365,66.31334961142092,234.25755676622862,0.8739992197736637,6.633841497552058,64.32254891879758,25.919663356962836
2023-01-13 03:00:00,151.6270498908607,68.27668351591805,233.54734463922395,1.0463782582221215,6.653786629668818,70.93270319531625,23.12474710037688
2023-01-13 12:00:00,152.54611590626135,67.22540847691711,233.19236808720396,0.9575700976260141,6.4743626931706855,68.50324498572664,23.873722615680588
2023-01-13 21:00:00,152.84571869694048,67.6817510803439,230.96076895848213,0.5913945241228178,6.510292095124721,78.36077503457616,22.02159904710105
2023-01-14 03:00:00,151.7611399179122,68.93810101651795,233.13642213470408,0.8757309553630056,6.62271278736964,69.59561038364345,25.712038644461604
2023-01-14 12:00:00,150.11561883249,67.60912067072368,232.58298519312115,1.3080988432052312,6.650043196685103,74.1133316281748,19.748023055525646
2023-01-14 21:00:00,149.34820444713364,66.81427658964608,230.39303762173023,0.8686484227346862,6.546526131246394,70.89612563165865,22.41519064378833
2023-01-15 03:00:00,149.58141457403568,68.454294888686,231.87135531367963,1.2551575774374661,6.7152249226505685,72.93039421854294,23.891238339216862
2023-01-15 12:00:00,148.91274211513257,67.2929563686251,229.96570460657878,1.2783502064776315,6.518655915757637,70.64197340530103,19.985298400425336
2023-01-15 21:00:00,149.93103938259753,68.53705079748146,228.07410522452668,1.3112144028932193,6.587483806648578,72.85664231162882,22.865921762100076
2023-01-16 03:00:00,147.41646380362957,66.43387304700397,227.63472416829217,1.1739513134030084,6.513846923582717,77.45561692164662,23.419602642025243
2023-01-16 12:00:00,144.33751394949888,66.83340882421221,229.7852914973699,0.9401275422629265,6.553213955227077,75.92341877197943,28.17710605100603
2023-01-16 21:00:00,144.12696367206155,66.05055274507069,228.37360353227507,0.9219471742344824,6.584056800725528,63.75776533985726,25.276709959760964
2023-01-17 03:00:00,147.50667410430904,65.63555298735665,228.93098151827323,1.138121107245764,6.631328988444447,67.29777992346361,21.49507769143008
2023-01-17 12:00:00,142.99866780456648,67.13970206976607,227.42612557497296,1.397023395318106,6.655243154227627,75.52935587623327,29.11901883782837
2023-01-17 21:00:00,145.23324989352727,66.23701256307336,227.39349236725974,1.3103045939618965,6.533752459929579,70.74901348702055,19.83207961534571
2023-01-18 03:00:00,143.1104344594393,66.0345709968152,228.84821225400793,0.9380866991601637,6.61448988719565,80.9506867906129,24.533561507261833
2023-01-18 12:00:00,142.50566563539738,66.89815086584672,227.77845421463394,0.8707722353414193,6.821041279774656,71.91770267491098,28.3700605803973
2023-01-18 21:00:00,141.9318465377588,65.58643897954259,225.34288837384673,1.1384439642742648,6.763161407015139,67.89161917355328,23.532750187113773
2023-01-19 03:00:00,143.4314580590187,66.5435868339451,225.58746995478356,1.2345560277671523,6.5780067224169345,74.77948560606262,20.733778615255417
2023-01-19 12:00:00,140.61542553083663,66.02402098531533,225.17126759444776,1.2998980758277245,6.687266853530205,70.44786424510454,24.73587472615249
2023-01-19 21:00:00,140.0962301017217,68.43588929222847,225.17719498008734,1.1256662733177611,6.772683384377987,69.47255959952963,25.16219276037668
2023-01-20 03:00:00,137.14207945566676,65.54477701394359,224.0826206845306,1.1382172851966175,6.802980922600418,71.1211909338689,23.187524775293678
2023-01-20 12:00:00,139.0074271356712,64.93904388266772,223.04686644641504,0.8913853237336216,6.7155945576649785,77.53048631610567,25.816600753849478
2023-01-20 21:00:00,138.88395629783034,65.72304577812336,223.05617204518313,1.5054008650888182,6.606168910908214,74.73385214753814,25.483898680762167
2023-01-21 03:00:00,137.79816515345448,66.38051270968086,222.10521845568528,1.14852651292268,6.634798044460723,77.60351145081161,23.89979924115502
2023-01-21 12:00:00,138.9316212640671,65.23924184198168,223.96218434239665,1.388758730782053,6.575372284162299,68.29216429709123,25.570797006924266
2023-01-21 21:00:00,136.26914270252124,65.51536424115226,222.9823370277666,1.1356914990648546,6.514195441756232,78.36368166521575,25.529080714096693
2023-01-22 03:00:00,136.04983941722602,64.70789750135586,220.89833898293284,1.2795997629345288,6.61357490934354,73.22500516209162,24.84553352575542
2023-01-22 12:00:00,137.61670572165227,65.10496299482743,221.12295143098186,1.2202087355941935,6.779257267509108,70.5083711150255,22.416031865577533
2023-01-22 21:00:00,132.09550723521292,66.3064225446261,219.97213686804108,1.3387242685803442,6.608916697263337,66.68991963576165,21.447816357240566
2023-01-23 03:00:00,133.09429961466515,66.78337247600678,221.17591230205892,1.0659035832410086,6.565205818823332,79.63751497342693,22.861856326257676
2023-01-23 12:00:00,135.44642676629792,66.20040735929152,220.6503619128278,1.2264692744447747,6.7020058692626066,74.437463224821,26.231009736502706
2023-01-23 21:00:00,133.94808949763478,66.73358588580919,219.71537819777134,1.1411227583196624,6.458111932178355,76.0370256556411,26.0199872999789
2023-01-24 03:00:00,132.98960898256186,65.59015347967849,219.6178651969787,1.1339404236439206,6.73577525801744,67.55423947358378,24.95207056139764
2023-01-24 12:00:00,132.5151266827154,66.31180404111427,218.90572741820438,1.4161429808729697,6.48167556325608,74.10601852199405,24.994049141259843
2023-01-24 21:00:00,130.95624682234802,65.99500037793267,218.89129844531166,1.2866661516085005,6.64044791971366,69.14449579345312,26.705946716139525
2023-01-25 03:00:00,132.19639124325633,65.48789349941791,217.7093061551249,0.9652135741152581,6.6809651807034856,76.09090633257556,23.581521503337626
2023-01-25 12:00:00,129.45779978830274,62.88236866815873,216.90811863404463,1.1767357825332545,6.573855632832677,73.1947544887532,24.93314025007489
2023-01-25 21:00:00,128.72486886196884,65.19823238706793,215.82244030476625,1.1309924188448386,6.6663289683336115,61.24616717293181,26.991039004291352
2023-01-26 03:00:00,127.84865847814986,66.26657736150388,214.26664374489965,1.232086637624732,6.6610707181288005,65.90538587447128,23.320652345111508
2023-01-26 12:00:00,127.29657205682932,64.39121707258857,215.59668022919547,0.9839847447321286,6.836388923874816,74.05299053938025,25.569106191645375
2023-01-26 21:00:00,124.69479309161768,67.0762098428815,214.3274235331122,1.4084393465941365,6.600453981961451,74.5040861867661,26.5277153529037
2023-01-27 03:00:00,126.96857882166796,65.9789572427417,214.72561503242187,1.250562361433036,6.467747402303067,72.32195259020864,24.5902511672337
2023-01-27 12:00:00,124.96181149995137,66.6543458266571,215.50808563311531,0.9892044657007832,6.604464243261416,70.79309000319081,22.165755774989705
2023-01-27 21:00:00,127.1838658502835,66.85405373014926,214.00532131145485,1.1101814270891488,6.733299433776471,74.0375517429894,23.08671205799166
2023-01-28 03:00:00,123.80168911919915,62.72558996395608,212.92809443401396,1.7108156993940746,6.704700294535916,69.38924565562823,24.50417718990415
2023-01-28 12:00:00,123.72204320796263,65.86736035724796,212.011156116251,1.6328800056518697,6.653345497403502,74.77039048471379,24.816486624608295
2023-01-28 21:00:00,122.69687376129319,65.06096303277931,210.95277839021352,1.2928661998328925,6.619915048213885,79.77295564565001,25.776825539662095
2023-01-29 03:00:00,120.90465801964864,65.97677545505294,213.3549727819337,1.4403812994821543,6.717092134247645,72.5614395360586,24.442836731807805
2023-01-29 12:00:00,122.42462111129966,65.68105790501163,209.5446290533907,1.513910913003345,6.727066230032699,71.57773339054314,23.411353093605324
2023-01-29 21:00:00,122.85759546084003,64.01236760796778,209.92264266306884,0.9598363526592477,6.541735515872362,75.92273926944436,29.46865168235767
2023-01-30 03:00:00,119.97783417051023,63.53435149150893,207.9218571248103,1.3746970755300192,6.706972670737537,84.96552728832522,26.593985558492857
2023-01-30 12:00:00,119.54928182162186,63.46264104470183,209.56255980080098,1.2003233671455575,6.568868307658691,68.26414102738651,25.801465599221594
2023-01-30 21:00:00,119.46745690341695,64.61403184048069,208.9258487544548,1.2529149051878272,6.677547717201657,81.90562829224962,25.79552303060048
2023-01-31 03:00:00,117.16145716002399,63.39896856487186,208.34789103061487,1.174134478350188,6.6153756553632315,78.60350889577407,23.48301210522028
2023-01-31 12:00:00,119.73328028444548,63.302409433473144,208.29588944688237,0.9730529475147154,6.68921424630464,81.15918232033167,20.895547426438444
